overture_id,google_place_id,name,name_query,address_query,latitude,longitude,postcode,basic_category,overture_confidence,match_rule,match_detail,confidence_tier,geo_verification
0892dd77-d99c-4747-b142-071940ba33c7,ChIJbUHESzt49l8R3ZS42DpRKtM,ガスト 上越店,ガスト 上越店,新潟県上越市石橋1−9,37.1607952,138.2369003,942-0074,restaurant,1.000,box_unique_strict,tight_unique_in_ab,A,confirmed
0893c212-399f-49fa-a619-9f27adf6f423,ChIJ3YP8KHAz-F8RoYij2ha1Ar8,芝寿し めいてつ・エムザ店,芝寿し めいてつ・エムザ店,石川県金沢市武蔵町15−1,36.5719547,136.6549911,920-0855,restaurant,0.970,box_unique_strict,tight_unique_in_ab,A,confirmed
089cea44-55ac-48c8-89a1-1f4198d5e04f,ChIJQ8hvnhyXRDUREH3Bl36qcnY,和菜遊彩叶,和菜遊彩叶,山口県山口市米屋町1−3,34.1769238,131.4763107,753-0087,restaurant,0.942,box_unique_strict,tight_unique_in_ab,A,confirmed
08a0e247-4124-4869-a85f-7e8884d9437c,ChIJ7cnsQrpdGGARXdIvexN8g5o,Craft Beer Bar iBrew Yokohama,Craft Beer Bar iBrew Yokohama,神奈川県横浜市西区南幸2丁目9−9,35.4631023,139.6174774,220-0005,bar,0.995,box_unique_strict,tight_unique_in_ab,A,confirmed
08a3e131-c3ba-49d8-aaa7-bfde67e04b1d,ChIJL1-lpztTFTURDGncQidjbbI,「創業50年昭和の屋台」　朝日屋,「創業50年昭和の屋台」 朝日屋,長崎県長崎市尾上町2番2号2,32.7507038,129.8710556,850-0058,restaurant,0.891,box_unique_strict,tight_unique_in_ab,A,confirmed
08a4d2be-884a-46c8-a77d-52391361e9b7,ChIJ02YyxHCPQTURuM9LeXSrPwc,案山子の希,案山子の希,福岡県福岡市東区八田1丁目11−28,33.6351833,130.4602585,813-0031,restaurant,0.774,box_unique_strict,tight_unique_in_ab,A,confirmed
08aad035-ebeb-4c5e-bfe8-a2a5046be563,ChIJUdt6NgCLGGARTWlv8EttxY0,繁邦,繁邦,東京都渋谷区恵比寿南1-14-15ラレンヌ恵比寿3F,35.6455402,139.7097168,150-0022,restaurant,0.964,box_unique_strict,tight_unique_in_ab,A,confirmed
08adbd7c-fddc-47e7-8d73-83d2fbc8a18e,ChIJkXurQRXnAGAR0yTXQWNHhF8,四川麻辣牛肉麺,四川麻辣牛肉麺,大阪府大阪市中央区宗右衛門町3−11,34.6692791,135.5052872,542-0084,restaurant,0.926,box_unique_strict,tight_unique_in_ab,A,confirmed
08bbb471-3757-4ed0-aefd-4270a6385f4e,ChIJ54jE5j07cDURrMVsqmLfCEo,일팔카츠,일팔카츠,,35.8079739,127.1055374,,restaurant,0.213,box_unique_strict,tight_unique_in_ab,A,confirmed
08c8e9ce-2ad2-4d74-8e8c-0a9fd5cb8ecb,ChIJx6mK_Qz0QDURIMSYhk7UdiU,畔柳,畔柳,熊本県熊本市中央区下通1丁目2−7,32.8021908,130.7082596,860-0807,restaurant,0.994,box_unique_strict,tight_unique_in_ab,A,confirmed
08cf40cf-ec90-4ce2-a1de-4eeded0707b0,ChIJzQVI5xqMGGARt9mInzgGLIg,葡萄酒場 Ichigoya,葡萄酒場 Ichigoya,"""東京都千代田区神田駿河台3-1, 川庄ビル""",35.6960239,139.7649002,101-0062,restaurant,0.902,box_unique_strict,tight_unique_in_ab,A,confirmed
08e05c85-c2bc-4337-b202-48b876cb66dc,ChIJ-wlparnTBGAR2_TSHUIR2j4,Tairyo Toyohashi Seafood/Yakitori,Tairyo Toyohashi Seafood Yakitori,"愛知県豊橋市Hirokoji, 1 Chome−35 大木家第二ビル B1F~2F",34.7640476,137.3844376,440-0881,restaurant,0.669,box_unique_strict,tight_unique_in_ab,A,confirmed
08e1b2b6-82b9-4b90-9caf-e7138fe2006b,ChIJK_AskpscGWARnaIfoEfqYfU,ハックルベリー,ハックルベリー,神奈川県相模原市緑区城山4丁目2−10,35.5912724,139.2900162,252-0116,restaurant,0.987,box_unique_strict,tight_unique_in_ab,A,confirmed
08e5b7a3-e43d-4f2d-a96d-ce954e1bfe6e,ChIJ4fg7pg7SBGARmiHPsq-9lV8,FUCA,FUCA,愛知県豊橋市駅前大通1丁目27−5,34.7636662,137.3850937,440-0888,restaurant,0.973,box_unique_strict,tight_unique_in_ab,A,confirmed
08ea9b05-08b5-45e4-bb9c-6ec9abf4913a,ChIJpQDBAQagBGARwQGIrzKolpY,サガミ 豊田朝日店,サガミ 豊田朝日店,愛知県豊田市朝日町6丁目54−1,35.0945263,137.1458969,471-0031,restaurant,0.997,box_unique_strict,tight_unique_in_ab,A,confirmed
08f363b8-9f5d-4db1-ae94-5f3d77c34e67,ChIJN_DHXQOMGGAR3IDVaxyqoy8,中国料理川味坊,中国料理川味坊,東京都千代田区神田須田町1丁目8−7,35.6951580,139.7682571,101-0041,restaurant,0.806,box_unique_strict,tight_unique_in_ab,A,confirmed
08f5fd5a-1f99-49df-8217-362498ac9a52,ChIJyzslHQ30QDURFFTwEZpxP34,とり鉄熊本下通店,とり鉄熊本下通店,熊本県熊本市中央区中央区下通1-4-7,32.8019238,130.7082138,860-0807,restaurant,0.770,box_unique_strict,tight_unique_in_ab,A,confirmed
08faf72d-184d-4686-beab-27fff47d4f0a,ChIJ2w8CmtP5G2ARn-jg3C_gWIU,ピザハット 甲府店,ピザハット 甲府店,山梨県甲府市丸の内2-10-14,35.6660061,138.5647049,400-0031,restaurant,0.770,box_unique_strict,tight_unique_in_ab,A,confirmed
090fe322-ddf4-4799-baec-99dcb1d43558,ChIJw9dboilfDDURttGewzqmEZ8,메밀애,메밀애,,33.4019661,126.2671738,,restaurant,0.818,box_unique_strict,tight_unique_in_ab,A,confirmed
090ff0d6-d37c-4593-bbf5-9c2b7087789e,ChIJyewAlZhgGGARECCWlNQ0G1o,好餃子 川崎アトレ店(Haochaozu),好餃子 川崎アトレ店(Haochaozu),神奈川県川崎市川崎区川崎区駅前本町26-1,35.5311375,139.6979752,210-0007,casual_eatery,0.770,box_unique_strict,tight_unique_in_ab,A,confirmed
0912b058-be53-40c3-8c47-b71dbb9fba90,ChIJuet15hsGAWAR3eMqQHZZxrU,市電ひろば,市電ひろば,京都府京都市下京区下京区観喜寺町1-15,34.9873142,135.7464828,,cafe,0.997,box_unique_strict,tight_unique_in_ab,A,confirmed
09138fa3-a8c8-4054-8b67-ddbabc321131,ChIJCe193UCLGGARh4y1fTz1Cp0,チャモロ,チャモロ,東京都渋谷区恵比寿南1丁目2−8,35.6460018,139.7077637,150-0022,restaurant,0.990,box_unique_strict,tight_unique_in_ab,A,confirmed
0934b139-b310-4cf4-bbff-dc6a835fce08,ChIJS-dE-c9wA2ARLQ-5BtVSoiY,Stone,Stone,愛知県名古屋市中区栄4丁目11−16,35.1670132,136.9122543,460-0008,bar,0.933,box_unique_strict,tight_unique_in_ab,A,confirmed
0934cea5-ef75-4152-97bb-8167167d709e,ChIJv6DYRcDpGGARX1-E5kAz_ig,Mama,Mama,埼玉県朝霞市西原1丁目4−10,35.8174839,139.5874252,351-0034,restaurant,0.997,box_unique_strict,tight_unique_in_ab,A,confirmed
093dd33e-03fe-47c7-b868-bd11680e1390,ChIJhYsW_ASLGGAR-tZC31Vw0q8,The Pig & The Lady,The Pig & The Lady,"東京都渋谷区Ebisuminami, 1 Chome−4−15 Ebisu Ginza Cross, 2F",35.6464252,139.7088699,150-0022,restaurant,0.998,box_unique_strict,tight_unique_in_ab,A,confirmed
09405c15-627c-4dec-acdf-848c2478b7ff,ChIJmafCYlvLGGAROo78WAizDTc,ケンタッキーフライドチキン,ケンタッキーフライドチキン,埼玉県加須市北小浜103,36.1251812,139.6178970,347-0011,fast_food_restaurant,0.990,box_unique_strict,tight_unique_in_ab,A,confirmed
0941c9db-b775-4b85-9dae-7967d65b739f,ChIJ-7UEB-7mAGARa0iVgYmp3vE,かにじぇんぬ 北新地,かにじぇんぬ 北新地,"大阪府大阪市北区Dojimahama, 1 Chome−3−16 中西堂島ビル 4F",34.6955948,135.4973679,530-0004,restaurant,0.954,box_unique_strict,tight_unique_in_ab,A,confirmed
094aaec0-7926-4dfa-853e-2daf12d933e3,ChIJBzd3-yxzA2ARJu6dFZC4eT4,餃子の王将小牧二重堀店,餃子の王将小牧二重堀店,愛知県小牧市二重堀828−6,35.2921124,136.9348068,,restaurant,0.998,box_unique_strict,tight_unique_in_ab,A,confirmed
0955b59b-2c81-465a-8bda-f66726f410e1,ChIJP5r2oQnSBGARKPMvAVTjgnc,ビーズ・バー 豊橋店,ビーズ・バー 豊橋店,愛知県豊橋市松葉町2丁目32,34.7664051,137.3841019,440-0897,bar,0.893,box_unique_strict,tight_unique_in_ab,A,confirmed
09583199-25b8-4524-8e2f-3093e55d0e48,ChIJZ1N8a1-em18RYWbkqyzymdk,きっすい,きっすい,青森県青森市花園2丁目22−9,40.8257732,140.7752304,030-0966,restaurant,0.986,box_unique_strict,tight_unique_in_ab,A,confirmed
0967cbd7-0e19-4194-9189-a30c834349ef,ChIJHRlNo6JgGGARuIg2Jnkc3k0,川治屋,川治屋,神奈川県川崎市川崎区砂子2丁目4,35.5305595,139.7002487,,food_and_beverage_store,0.999,box_unique_strict,tight_unique_in_ab,A,confirmed
096c1dba-22f9-4afd-b787-4ee4bae56000,ChIJoVnmWT1RGGAR8WpUtFPG0rQ,バーガーキング,バーガーキング,神奈川県藤沢市辻堂神台一丁目2番12号,35.3381920,139.4477158,,fast_food_restaurant,0.954,box_unique_strict,tight_unique_in_ab,A,confirmed
096d352c-9840-4029-9d1b-8e1ac9d4b8d1,ChIJ01YGDQ5cGGARe847Sv5pZtc,上島珈琲店横浜北幸店,上島珈琲店横浜北幸店,神奈川県横浜市西区北幸1丁目9−2,35.4665089,139.6184006,220-0004,coffee_shop,1.000,box_unique_strict,tight_unique_in_ab,A,confirmed
09710585-a346-4e3a-bd3e-5921ae61a222,ChIJO_kKacjdAGAR-wz3uX_NeFs,カフェパスタミヤジ,カフェパスタミヤジ,大阪府大阪市阿倍野区阿倍野区北畠1丁目23-2,34.6239796,135.5079422,545-0035,cafe,0.886,box_unique_strict,tight_unique_in_ab,A,confirmed
097192e9-0536-440b-8d5b-05a2365071aa,ChIJ18RK6Az0QDURZDiBpmF26NU,アンジェリーナペペロン・バル,アンジェリーナペペロン・バル,熊本県熊本市中央区下通1丁目6−21,32.8011398,130.7088852,860-0807,restaurant,0.973,box_unique_strict,tight_unique_in_ab,A,confirmed
09737cb2-cec0-49e5-ba1a-1612579cf6e7,ChIJgZwRrW08UDURAKPmYHFbBxc,てんまや食堂,てんまや食堂,愛媛県今治市波方町小部760−1,34.1059704,132.9291000,,restaurant,0.894,box_unique_strict,tight_unique_in_ab,A,confirmed
0977d2a1-1af1-48ab-bdb5-5833f46b508b,ChIJX4wiMwBxA2ARyqGglvFt4BQ,Gold Smile,Gold Smile,"愛知県名古屋市中区Sakae, 4 Chome−20−9 第10六本木ヴィレッジ 506",35.1666336,136.9138107,460-0008,bar,0.577,box_unique_strict,tight_unique_in_ab,A,confirmed
0979fe85-804d-419c-ab21-7e233e8cbbaa,ChIJs-0YVb6Fil8RF0yvhLJaBpI,くつろぎ納屋 森のキッチン,くつろぎ納屋 森のキッチン,福島県福島市方木田田仲10,37.7413845,140.4531021,,restaurant,0.984,box_unique_strict,tight_unique_in_ab,A,confirmed
097c35b2-ddfd-4d17-8fe4-d70c746ebc61,ChIJ7THpsYJcGGARyS8oUxUnZnA,覇鳥,覇鳥,神奈川県横浜市南区宿町2丁目53,35.4307690,139.6102371,232-0017,restaurant,0.680,box_unique_strict,tight_unique_in_ab,A,confirmed
097ee8d8-944a-4177-8959-68f82633cd5d,ChIJkYGZEatgPjURikLQlHpPw4c,Comfort,Comfort,"鹿児島県鹿児島市Yamanokuchicho, 7−30 サンシャインビル 2F",31.5877666,130.5551758,892-0844,bar,0.969,box_unique_strict,tight_unique_in_ab,A,confirmed
098312b3-ea83-4407-8ed2-f1371183b1d0,ChIJVVW5FMVwA2ARYo1p9fGWtJw,タイパブカンライ,タイパブカンライ,愛知県名古屋市中区栄4丁目20−9,35.1666431,136.9138107,460-0008,restaurant,0.721,box_unique_strict,tight_unique_in_ab,A,confirmed
09894ffa-18f9-4e04-b91e-2e84ee0f9f5b,ChIJi9VMYiCdBGARrOuD8grZ6p0,一休,一休,愛知県刈谷市矢場町4丁目124,34.9987698,136.9976730,448-0035,restaurant,0.793,box_unique_strict,tight_unique_in_ab,A,confirmed
0993c76f-74c8-4061-9db8-e2f04fa8afe0,ChIJceMl-BKLGGARgpc793ZQRwo,Zessan,Zessan,"東京都千代田区Ōtemachi, 2 Chome−3−1 Otemachi Place, ウエストタワー 2F",35.6867409,139.7667999,100-0004,restaurant,0.988,box_unique_strict,tight_unique_in_ab,A,confirmed
0995aeab-c16f-4776-9c1b-98781292517f,ChIJb97J0u6LGGARdBE9rvNTBBY,小料理 龍,小料理 龍,東京都中央区銀座6丁目3-12,35.6712513,139.7608109,104-0061,restaurant,0.770,box_unique_strict,tight_unique_in_ab,A,confirmed
099bf44f-6233-42ce-ba53-aa742a7c082c,ChIJefu-I6tgPjURs0A2nlaJXE0,遊食BAR Angestar,遊食BAR Angestar,鹿児島県鹿児島市山之口町8−13,31.5885277,130.5544205,892-0844,bar,0.491,box_unique_strict,tight_unique_in_ab,A,confirmed
099fae22-2c59-48c0-8b36-fcafc48629fc,ChIJGxuuk5_0GGARtGAmyKZRNqY,我如古,我如古,東京都世田谷区太子堂4丁目28−9,35.6459942,139.6699066,154-0004,restaurant,0.657,box_unique_strict,tight_unique_in_ab,A,confirmed
09a4c970-5f98-4200-a288-baf271df5410,ChIJQ7xznPzxGGARJsKqz1u8mkU,ラパン,ラパン,東京都杉並区久我山5丁目8−26,35.6888599,139.6009903,168-0082,casual_eatery,0.989,box_unique_strict,tight_unique_in_ab,A,confirmed
09a8b8d1-1428-41fb-a2b5-93c96deda024,ChIJ99-O_BX7AGAR93nJZxKx58M,バーミヤン豊中緑丘店,バーミヤン豊中緑丘店,大阪府豊中市春日町5丁目9−23,34.8164196,135.4736710,560-0052,restaurant,0.999,box_unique_strict,tight_unique_in_ab,A,confirmed
09b43a63-b79a-4854-baf9-adbfe53f0e1b,ChIJU-TKrGXmImART3yqP6ehvv0,そばの里秋山郷,そばの里秋山郷,千葉県匝瑳市横須賀427−1,35.6879578,140.5471878,289-2134,restaurant,0.746,box_unique_strict,tight_unique_in_ab,A,confirmed
09bb914e-4434-44f0-8ede-dc88188a43e8,ChIJn00PIZCbGGARlyE97ePoI_g,ポムの樹 たまご物語流山おおたかの森店,ポムの樹 たまご物語流山おおたかの森店,千葉県流山市おおたかの森南1丁目5−1,35.8704720,139.9254684,270-0139,restaurant,0.966,box_unique_strict,tight_unique_in_ab,A,confirmed
09bdccee-331c-4594-9ab3-bd32aa339633,ChIJ8fbyNgCLGGAR5P-fltwTkzk,江戸焼肉,江戸焼肉,"東京都中央区Ginza, 6 Chome−6−5 HULIC & New GINZA NAMIKI 6 4階 B",35.6709538,139.7624893,104-0061,restaurant,0.996,box_unique_strict,tight_unique_in_ab,A,confirmed
09c05e9c-b13e-48af-98db-df309df7acaf,ChIJ1RwRt0GLGGARlpaIb6gFbyo,サンマルクカフェ 恵比寿東口店,サンマルクカフェ 恵比寿東口店,東京都渋谷区恵比寿1丁目8−1,35.6479855,139.7100754,150-0013,cafe,0.992,box_unique_strict,tight_unique_in_ab,A,confirmed
09c39699-f05c-4d3f-bbe8-4e2f6b6dc5db,ChIJC-5D0xVnH2ARbRjRRrPiCj0,Spica,Spica,栃木県宇都宮市中央本町3−8,36.5583172,139.8853989,320-0805,restaurant,0.986,box_unique_strict,tight_unique_in_ab,A,confirmed
09ce506a-b0aa-4531-a192-074af073797a,ChIJdw2eGDmem18RBoPbHgE1EKA,ブーケド・フランス,ブーケド・フランス,青森県青森市虹ケ丘1丁目10−7,40.8115463,140.7934647,030-0948,restaurant,0.984,box_unique_strict,tight_unique_in_ab,A,confirmed
09d69627-740b-4d9a-b35f-f9d4716a9df9,ChIJb_boaSthDDURZvq_iJrx0vk,카페유주,카페유주,,33.4054241,126.2572937,,cafe,0.960,box_unique_strict,tight_unique_in_ab,A,confirmed
09db0cae-1a0b-424b-babd-069ba306372d,ChIJBaFYsDJnH2AR-43rO3KDCJg,炭火小料理ことり,炭火小料理ことり,栃木県宇都宮市馬場通り2丁目3−5,36.5610867,139.8849487,320-0026,restaurant,0.983,box_unique_strict,tight_unique_in_ab,A,confirmed
09e12439-d434-430a-b64d-1b55c9f60878,ChIJN4IwuO-LGGARiYn9WbxVrj0,蔵ノ助,蔵ノ助,東京都千代田区有楽町1-3-7,35.6734562,139.7608414,100-0006,restaurant,0.770,box_unique_strict,tight_unique_in_ab,A,confirmed
09e2446f-3f90-401e-a86f-4ddc94f88c51,ChIJp5cOrBqMGGARMCiyzZVc7B8,スターバックス,スターバックス,東京都千代田区神田小川町2丁目5−5,35.6941967,139.7629929,101-0052,coffee_shop,1.000,box_unique_strict,tight_unique_in_ab,A,confirmed
09e311a4-7ff9-4c83-aee4-b7d833e1d12e,ChIJQyg2WQOMGGARWGwc25WSAQE,Sushi Aoi,Sushi Aoi,"東京都千代田区Kanda Sudacho, 1 Chome−2 山勝ビル",35.6951180,139.7680435,101-0041,restaurant,0.451,box_unique_strict,tight_unique_in_ab,A,confirmed
09e5ea74-2f1d-46ee-a75f-8bc90adf4248,ChIJt6CNdZ_0GGARH9vGMApNqi0,寿屋 ことや 三軒茶屋,寿屋 ことや 三軒茶屋,東京都世田谷区太子堂4丁目25−6,35.6449776,139.6697311,154-0004,restaurant,0.526,box_unique_strict,tight_unique_in_ab,A,confirmed
09f2c1b3-50e6-40e4-9e46-ac17dfd14197,ChIJJd2K4-qQQTURukU2lQSPHZU,骨折り餃子貴月春日店,骨折り餃子貴月春日店,福岡県春日市日の出町6丁目45−2,33.5421600,130.4498978,816-0873,restaurant,0.955,box_unique_strict,tight_unique_in_ab,A,confirmed
09f2de57-319e-4bbe-854c-b9cd13ab6e95,ChIJm6xWv7xnH2ARjM2sHQNx1Hg,DAN Bar,DAN Bar,栃木県宇都宮市中央本町1−2,36.5596828,139.8845596,320-0805,bar,0.699,box_unique_strict,tight_unique_in_ab,A,confirmed
09f3264b-71d3-481b-9a68-a8bb55ee9967,ChIJU6uT3eopC18RktkAxQ-ldJY,和処よし田,和処よし田,北海道札幌市中央区南1条西22丁目1−23,43.0560093,141.3244400,064-0801,restaurant,0.996,box_unique_strict,tight_unique_in_ab,A,confirmed
09f35459-5594-41c5-8744-b1802f6d4985,ChIJY6q2S1CNGGARmrlyhvm9GfU,そば処 十月屋,そば処 十月屋,東京都千代田区神田駿河台3丁目3−11,35.6959915,139.7640915,101-0062,restaurant,0.792,box_unique_strict,tight_unique_in_ab,A,confirmed
0a006191-d7cd-4f7a-b7d7-7e0604730247,ChIJUVVVyUvqUzURGKc2lkQleT8,龍神丸 ゆめタウン高松店,龍神丸 ゆめタウン高松店,香川県高松市三条町608−1,34.3159046,134.0411301,,restaurant,0.978,box_unique_strict,tight_unique_in_ab,A,confirmed
0a02ce83-d1c8-4251-bdad-0b9c7946ca0b,ChIJ6XK_phqMGGARb-dhCHEOB04,龍盛菜館神田小川町店,龍盛菜館神田小川町店,東京都千代田区神田小川町3丁目2,35.6946888,139.7628708,101-0052,restaurant,0.887,box_unique_strict,tight_unique_in_ab,A,confirmed
0a0c786e-3d9f-448c-b07f-dda542fe4317,ChIJ__9P_uaOAGARw9c6U98-GPA,パティスリー グレゴリー コレ,パティスリー グレゴリー コレ,兵庫県神戸市中央区山本通2丁目3−5,34.6976566,135.1901932,650-0003,casual_eatery,0.941,box_unique_strict,tight_unique_in_ab,A,confirmed
0a1394ca-6fc1-4940-8ec6-2a38d19d8083,ChIJ0ZryGNBwA2ARcQr13MkRiH8,FREEDAM,FREEDAM,愛知県名古屋市中区4 Chome-12-5 Sakae,35.1673832,136.9113846,460-0008,bar,0.618,box_unique_strict,tight_unique_in_ab,A,confirmed
0a1d28fe-2893-48d1-bb13-d03ac8dc3680,ChIJy59h8hrvGGAReHSB9iJbeVg,ニチョウメカフェニニギ,ニチョウメカフェニニギ,東京都武蔵野市境南町2丁目5−9,35.7012482,139.5420380,180-0023,cafe,0.929,box_unique_strict,tight_unique_in_ab,A,confirmed
0a25daa4-ae6a-46d8-ba9c-7330b279f259,ChIJ-fOnsrjzGGARCluOuYj9u10,ロムアロイ,ロムアロイ,足立区 東中野1-55-5,35.7060699,139.6846237,,restaurant,0.912,box_unique_strict,tight_unique_in_ab,A,confirmed
0a2826b5-4701-48c2-b910-9d49a9faa25a,ChIJp6iJVWMnH2ARrgBrBIu-mgs,一美寿司,一美寿司,埼玉県熊谷市妻沼1591-1,36.2294483,139.3703690,360-0201,restaurant,0.796,box_unique_strict,tight_unique_in_ab,A,confirmed
0a29c361-6f71-410f-bd75-975d7f726628,ChIJkaFA95qDImARbVHcAi9P2Cs,おそうざいカフェ on time,おそうざいカフェ on time,千葉県千葉市稲毛区小仲台6丁目5−12,35.6399822,140.0915298,263-0043,coffee_shop,0.827,box_unique_strict,tight_unique_in_ab,A,confirmed
0a2d74de-40c5-49c0-82ab-e2c5084b0ce7,ChIJGeZFcZhxA2ARNAkTMxXE9Ik,くま,くま,愛知県名古屋市中区4 Chome-12-1 Sakae,35.1673584,136.9110794,460-0008,restaurant,0.976,box_unique_strict,tight_unique_in_ab,A,confirmed
0a30c756-ff34-45f1-a859-1a8f07d5fa6a,ChIJC-C0kp5xPzURQT2IfNL_RNE,エビス,エビス,熊本県人吉市新町15,32.2105923,130.7597580,868-0052,restaurant,0.951,box_unique_strict,tight_unique_in_ab,A,confirmed
0a4d96eb-43a0-457b-8ea7-963c4422739c,ChIJAZlX7CrEml8Rp4PoafM7eTM,十の瀬,十の瀬,秋田県大館市大町40,40.2695999,140.5589066,,bar,0.933,box_unique_strict,tight_unique_in_ab,A,confirmed
0a4e3149-c93e-4314-8709-dfc97d925e7e,ChIJrzg2ggSMGGARjHqrzxrJSeA,松月庵,松月庵,東京都千代田区神田司町2丁目6−19,35.6938076,139.7676849,101-0048,restaurant,0.992,box_unique_strict,tight_unique_in_ab,A,confirmed
0a4f574e-10ab-4311-8538-0a48a5013eef,ChIJkw80idfEAGAR_ep41FbO8Wg,餃子の王将国道高石店,餃子の王将国道高石店,大阪府高石市西取石8丁目4−14,34.5152836,135.4406662,592-0012,restaurant,0.997,box_unique_strict,tight_unique_in_ab,A,confirmed
0a575ce7-cc9c-425c-bb98-cdc96e408589,ChIJy1QAYJSLGGARMgzMbUShaBU,Para Taco パラタコ,Para Taco パラタコ,東京都世田谷区区太子堂4丁目18−4,35.6448612,139.6689911,154-0004,restaurant,0.770,box_unique_strict,tight_unique_in_ab,A,confirmed
0a5fb70e-061c-4e6d-b122-2dadbf549502,ChIJweyv9PuTPjURa5PBDZtOR7M,ふく福 鹿屋店,ふく福 鹿屋店,鹿児島県鹿屋市札元2丁目3805−1,31.3986359,130.8715897,893-0013,restaurant,0.987,box_unique_strict,tight_unique_in_ab,A,confirmed
0a6d748d-6497-4db0-be5c-c8648e60a714,ChIJH320Yq-ZBGARtGVRUcSvzGc,安八,安八,愛知県安城市御幸本町7−4,34.9590282,137.0875931,446-0032,restaurant,0.863,box_unique_strict,tight_unique_in_ab,A,confirmed
0a6eda00-5775-4543-85a4-c66134a4eaaa,ChIJdU4cTAz0QDURlVmj4G8Siks,いちごお,いちごお,熊本県熊本市中央区手取本町3−14,32.8032627,130.7085495,860-0808,restaurant,0.976,box_unique_strict,tight_unique_in_ab,A,confirmed
0a71978b-e54b-475f-bca3-3249ab426a72,ChIJjf9JhWuLGGARsBURq6kkC-4,恵比寿 たつや 南店,恵比寿 たつや 南店,東京都渋谷区恵比寿南2丁目2−2,35.6458073,139.7076187,150-0022,restaurant,0.982,box_unique_strict,tight_unique_in_ab,A,confirmed
0a731930-754b-4505-a5eb-a6546b6ed36b,ChIJF6jPB5_0GGARiCEYk-yOhgw,Il Pizzaiolo,Il Pizzaiolo,東京都世田谷区太子堂4丁目20−7,35.6443996,139.6686935,154-0004,restaurant,0.996,box_unique_strict,tight_unique_in_ab,A,confirmed
0a739a42-fb7e-4d8f-857e-43cb3ced9fa1,ChIJ83h-h56f-F8RvxGFKLob-5M,ドンゴロス,ドンゴロス,福井県大野市陽明町1丁目1205,35.9877167,136.4962082,912-0022,restaurant,0.647,box_unique_strict,tight_unique_in_ab,A,confirmed
0a78acaa-234c-474a-b167-070e25648003,ChIJ1xxeq_YiAWAR3SrUB4K0D5k,コメダ珈琲奈良生駒店,コメダ珈琲奈良生駒店,奈良県生駒市上町2548−1,34.7258224,135.7188644,630-0131,coffee_shop,0.997,box_unique_strict,tight_unique_in_ab,A,confirmed
0a7c41f7-0ad4-4977-a08e-77c4489d6b52,ChIJMbZ9E1_XGGARAfAsS1dQ-xE,ココス川越的場店,ココス川越的場店,埼玉県川越市的場新町13−1,35.9176655,139.4297256,350-1107,restaurant,1.000,box_unique_strict,tight_unique_in_ab,A,confirmed
0a86f792-ef08-4ac3-bdb8-3a6b4401966b,ChIJK6f0pb_pGGAR3TW21qmUFbg,小料理 十人十色,小料理 十人十色,埼玉県朝霞市西原1丁目3−3,35.8173237,139.5869064,351-0034,restaurant,0.995,box_unique_strict,tight_unique_in_ab,A,confirmed
0a87b216-0908-4a81-82b3-250b27d50fc0,ChIJDxlNEAnSBGARS36RJeiojHI,あつにく 本店,あつにく 本店,愛知県豊橋市松葉町1丁目23,34.7653179,137.3836594,440-0897,restaurant,0.989,box_unique_strict,tight_unique_in_ab,A,confirmed
0a8ba7d0-3d26-4e6f-a4b8-5ae3fbb11fe0,ChIJAQC83VT3GGARXX_OGPjCbtA,Book and Cafe Nishi-Tei,Book and Cafe Nishi-Tei,神奈川県横浜市青葉区2 Chome-40-3 Utsukushigaokanishi,35.5903873,139.5309830,225-0001,cafe,0.982,box_unique_strict,tight_unique_in_ab,A,confirmed
0a92b70a-59fe-426a-a5a6-fe0c9279f3c8,ChIJo3o8_KpgPjURc2Lvpm-RMp8,黒豚・地鶏料理 あがり屋,黒豚・地鶏料理 あがり屋,鹿児島県鹿児島市千日町9−4,31.5886097,130.5554428,892-0843,restaurant,0.919,box_unique_strict,tight_unique_in_ab,A,confirmed
0a963d5f-495d-4f81-b19a-1061b91a27a4,ChIJB-VFBsFgGWARpxTef4J_c8U,手打うどん・そば 天作,手打うどん・そば 天作,山梨県富士吉田市4 Chome-5-10 Shinnishihara,35.4835758,138.7821426,403-0017,restaurant,0.993,box_unique_strict,tight_unique_in_ab,A,confirmed
0a99296b-0d82-4aa5-a8a8-1726bbcfc954,ChIJja-PvA1cGGARnosioYo4ub0,City Mart Yokohama,City Mart Yokohama,北海道釧路市米町2丁目7−12,35.4641933,139.6181717,085-0842,food_and_beverage_store,0.995,box_unique_strict,tight_unique_in_ab,A,confirmed
0aa4c4fa-6ad0-4f49-a13b-e35bf8b5abbb,ChIJeSBdJwBePjUR4c3WpixA3cM,我流風 天文館本店,我流風 天文館本店,鹿児島県鹿児島市東千石町14-3,31.5910168,130.5549850,892-0842,restaurant,0.770,box_unique_strict,tight_unique_in_ab,A,confirmed
0aa562f5-2f70-494f-8fa9-3188fc273e9b,ChIJw_bvMyf0GGAR0kiLkudg1vA,松虎亭,松虎亭,神奈川県川崎市高津区溝口2丁目9−10,35.6005630,139.6111374,213-0001,restaurant,0.977,box_unique_strict,tight_unique_in_ab,A,confirmed
